Título,Enlace,Precio,Dirección,Características,Municipio de Origen
"Amplio departamento de lujo desarrollado en 110m2. Consta de sala comedor amplia con vista espectacular, cocina abierta con microondas, estufa y gabinetes de calidad, área de lavado, family abierto con clóset 1 baño de visitas la recamara principal con vestidor y baño, recámara secundaria con closet y baño completo. Acabados de lujo en mármol, granito y madera. Amenidades amplias espectaculares de lujo con cine, alberca, chapoteadero, canchas, usos multiples, gym, salon yoga, ludoteca, juegos exteriores para niños, sala de jovenes y adultos, jardín. Incluye 2 estacionamientos y mantenimiento. En opción a venta solo inversionistas el departamento está habitado.",https://www.inmuebles24.com/propiedades/clasificado/veclapin-renta-departamento-high-park-sur-2-rec-2-banos-medio-59739879.html,"MN 30,000","high park sur
Pedregal de Carrasco, Coyoacán","5000 m² lote, 2 rec., 2 baños, 2 estac.",Coyoacán
"Se renta amplio y bonito departamento de 3 recámaras en Coyoacán, Ciudad de México. Ubicado en planta baja de bonito condominio: 3 recámaras, 2 baños y un cajón de estacionamiento. Precio: $17, 500 con mantenimiento incluído. El pago de servicios: luz, agua y gas es independiente. Requisítos: pago de 1 mes de renta como depósito en garantía, 1 mes de renta por adelantado y pago de fianza jurídica anual con valor de $5, 800. Documentación: Identificación oficial, comprobantes de ingresos (recibos de nómina o estados de cuenta bancarios de los 3 últimos meses), aval u obligado solidario. Informes con Elizabeth Arvizu WhatsApp: Ver datos",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-venta-de-3-recamaras-en-coyoacan-cdmx-147517689.html,"MN 17,500","Prolongación Santa Tecla 551
Coyoacán, Ciudad de México","90 m² lote, 3 rec., 2 baños, 1 estac.",Coyoacán
"Renta de Departamento con un Área interior de 73m² Área de Roof Garden de 73m². En Renta Departamento con: -1 Recamara Principal con Baño Completo. -1 Recamara Secundaria. -1 Baño Completo para uso general. -Sala-Comedor. -Cocina. -Amplio cuarto de lavado con ventilación natural. -2 Cajones de estacionamiento independientes. -Roof Garden privado con baño. Nota: Se Renta Sin Muebles. La Renta es de: 19, 940. 00 Pesos. El Mantenimiento es de: 2000. 00 Pesos. Total al mes: 21, 940. 00 Pesos",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-de-departamento-pent-house-coyoacan-los-147032468.html,"MN 19,940","Av Pacífico 312
Coyoacán, Ciudad de México","73 m² lote, 2 rec., 3 baños, 2 estac.",Coyoacán
"Bienvenido a tu futuro hogar, donde la vida urbana se encuentra con la calidez del hogar. Estancia muy iluminada. Cocina integral con instalación para lavadora. Dos recámaras, la principal con closet. Un baño en pasillo de distribución. Jaula de tendido en azotea. En quinto piso, sin elevador. Un lugar de estacionamiento. El edificio cuenta con conserje de lunes a sábado de 10 a 16 hrs. Por favor considere que el precio de la renta es más el mantenimiento. Se localiza en Paseo de Los Granados, a 10 minutos de la Cineteca Nacional y de Av. Río Churubusco. Le agradeceríamos nos contacte directamente por teléfono o whatsapp, si requiere más información o concertar una cita.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-depto.-paseos-de-taxquena-cerca-de-la-cineteca-147507860.html,"MN 15,000","Paseo de Los Granados 112
Paseos de Taxqueña, Coyoacán","95 m² lote, 2 rec., 1 baño, 1 estac.",Coyoacán
"Departamento en tercer piso distribuido en sala - comedor, cocina abierta con barra desayunador y espacio para lava secadora, dos habitaciones con closet empotrado, un baño completo y un estacionamiento con eleva auto. A lo largo del recorrido, podremos apreciar el estilo arquitectónico y acabados modernos. Recorramos el departamento… Al ingresar al departamento podremos disfrutar de un espacio iluminado por luz natural y artificial en el que se encuentra la sala - comedor y cocina abierta en esta área podremos disfrutar de un ambiente de fácil acceso en el que hacer diario, desde cocinar para uno mismo hasta poder disfrutar de una reunión con amigos o familiares. Viendo el departamento desde la entrada las dos habitaciones se encuentran en la parte posterior del inmueble separadas por un baño completo, las habitaciones cuentan con: Habitación secundaria: Con espacio para una cámara individual, tocador y closet empotrado. Habitación principal: Con espacio para una cama matrimonial, dos tocadores o mueble de tv y closet empotrado. Por último, es importante mencionar que, ambas habitaciones y el área social comparten un baño completo, el espacio de estacionamiento es con el eleva auto y en la fila hay un eleva auto extra y el condominio no cuenta con áreas comunes sin embargo si cuenta con seguridad y portero 24 horas. Recorramos la zona… La colonia Xotepingo se caracteriza por ser un área cien por ciento habitacional sin embargo en las inmediaciones podremos encontrar diversos comercios como, plaza punta museo, Walmart express, gasolinera Pemex y diversos micronegocios nos permitirán disfrutar de una zona tranquila con diversos servicios a la mano. La ubicación exacta del desarrollo nos permite estar conectados con; Tlalpan, División del Norte, calzada de la Virgen, Av. Pacífico y canal de Miramontes, así como una conexión cercana al tren ligero, club azteca, parque Xotepingo, parque ecológico Huayamilpas, prepa #5, uvm Coyoacán, Galería Coapa, Gran terraza Coapa, Paseo Acoxpa y Zoológico de los Coyotes. *En cumplimiento con las disposiciones legales, le informamos que Cash Castañeda Bienes Raices y kw Pedregal tiene autorización para la promoción e intermediación en la operación de renta de este inmueble. *Al momento de la publicación, la documentación e información del inmueble ha sido proporcionada a Cash Castañeda por el propietario, y aunque dicha información está en regla, libre de gravamen, sin ningún trámite notarial pendiente, ni previo a la renta, sin embargo, podría variar por decisión o error del propietario. *El precio publicado de renta no incluye costo de poliza, ni mantenimiento. *Antes de dar cualquier apartado o información personal, asegúrese de que la propiedad esté vigente, haberla visitado y estar siendo atendido por un asesor calificado.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-division-del-norte-coyoacan-147292772.html,"MN 16,500","Avenida División del Norte 3546
Xotepingo, Coyoacán","55 m² lote, 2 rec., 1 baño, 1 estac.",Coyoacán
"Departamento con excelente iluminación, ubicado en la planta alta de una casa con acceso independiente, el inmueble se ubica en una calle cerrada que cuenta con portón eléctrico. Dispone de dos recámaras, la principal con closet, baño completo y un pequeño balcón. La segunda recámara es amplia y dispone de baño completo en pasillo. Cuenta con cocina integral y estancia de buen tamaño. A la entrada de la casa dispone de dos espacios para estacionamiento. Departamento con muy buena ubicación, se encuentra entre Canal de Miramontes y Calzada de Tlalpan, cercano a parques, escuelas y al metro Taxqueña, diversas vías de acceso con circulación fluida. No se aceptan mascotas.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-con-excelente-iluminacion-147456208.html,"MN 16,000","Retorno 707 20
El Centinela, Coyoacán","70 m² lote, 2 rec., 2 baños",Coyoacán
"Departamento en Renta – Be Grand Alto Pedregal. Disfruta de la vida en uno de los desarrollos más lindos del sur de la cdmx. Hermoso departamento de 136 m² con una distribución perfecta para familia o pareja: 3 recámaras (la principal con vestidor, baño completo y balcón; segunda recámara con balcón). 3 baños completos en total. Sala con terraza para disfrutar de momentos únicos. Cuarto de servicio con baño completo. 2 estacionamientos independientes. Estricta vigilancia 24/7. Vive rodeado de confort con amenidades de primer nivel: alberca techada, spa, gimnasio, ludoteca, jardines, salones de eventos y sky lounge. Ubicación privilegiada: junto al Colegio Olinka, muy cerca de zona de hospitales, Perisur e Insurgentes. Renta: $36, 000 (incluye mantenimiento) Un espacio ideal para quienes buscan seguridad, comodidad y calidad de vida.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-vive-con-tu-familia-en-be-grand-alto-pedregal-147501117.html,"MN 36,000","Blvd. Adolfo López Mateos 5146
Pedregal de Carrasco, Coyoacán","136 m² lote, 3 rec., 3 baños, 2 estac.",Coyoacán
"Ubicadísimo departamento en calle tranquila a solo unos metros de Mitika, y muy cerca del centro de Coyoacán con excelente ubicación y vías de acceso. Iluminado y en excelentes condiciones, en edificio de 8 pisos, ubicado en un segundo piso y con solo 2 departamentos por nivel está este clásico departamento con mucha madera y amplias ventanas que consta de recibidor a la entrada, estancia muy amplia, cocina y antecomedor. Un amplio pasillo conduce a las 3 recámaras, todas muy amplias y con muy buenos closets. La recámara principal tiene baño y un segundo baño completo que comparten las otras 2 recámaras. Área de lavandería y cuarto de servicio con baño integrado. 1 lugar de estacionamiento fijo, no se estorba. Conserje de lunes a viernes de 8: 00 am a 6: 00 pm, sábados hasta las 2: 00 pm. Requisitos: Mes de depósito. Fiador u obligado solidario. Póliza jurídica. .",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-coyoacan-de-3-recamaras-147149879.html,"MN 35,000","Matamoros 46
Del Carmen, Coyoacán","167 m² lote, 3 rec., 2 baños, 1 estac.",Coyoacán
"Departamento en renta en Coyoacán, en una privada con áreas verdes, doble seguridad y un club con alberca y gimnasio. Caracterisiticas: Distribución en 2 niveles. Sala–comedor amplia. Cocina funcional y cómoda. 3 recámaras. 2 baños completos + 1 medio baño. Área de lavado. Bodega pequeña para almacenamiento. 2 estacionamientos. Estacionamiento para visitas. Pet friendly: se aceptan mascotas pequeñas. En el edificio: Elevador. Interfón. Seguridad reforzada. Ubicación privilegiada en Coyoacán: Privada segura, cerca de comercios, servicios y vías principales, pero lo suficientemente apartada para garantizar tranquilidad. Muchos árboles y ambiente tranquilo. Acceso al club privado cuotas preferenciales. Mantenimiento incluido. Agenda tu cita.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-coyoacan-rinconada-coyoacan-147686186.html,"MN 26,500","Cruz Verde 81 Torre
Pueblo de los Reyes, Coyoacán","148 m² lote, 3 rec., 2 baños, 2 estac.",Coyoacán
"Penthouse en Renta o Venta – División del Norte, Coyoacán | Roof Garden Privado y Vistas Panorámicas. Vive en uno de los barrios más emblemáticos y con mayor plusvalía de la cdmx. Este exclusivo Penthouse ofrece diseño moderno, amplitud y un roof garden privado único para disfrutar cada día al aire libre. Características principales: 84 m² interiores perfectamente distribuidos. 2 recámaras con clósets de gran capacidad. 2 baños completos. Cocina equipada y área de lavado. Estancia amplia, luminosa y ventilada. Lo que lo hace especial: Roof Garden privado de 70 m² con vista despejada, ideal para reuniones, asados o simplemente relajarte en un ambiente exclusivo. Ubicación privilegiada: En División del Norte, a minutos de Viveros y del centro de Coyoacán. Fácil acceso a avenidas principales, zona segura y con excelente calidad de vida. Listo para estrenar. Una oportunidad única de inversión o para disfrutar un estilo de vida excepcional en Coyoacán. Agenda tu visita hoy mismo.",https://www.inmuebles24.com/propiedades/clasificado/veclapin-ph-depto-renta-division-del-norte-y-pacifico-2rec-2est-147549913.html,"MN 25,500","Avenida División del Norte 3275
La Candelaria, Coyoacán","150 m² lote, 2 rec., 2 baños, 2 estac.",Coyoacán
