Título,Enlace,Precio,Dirección,Características,Colonia de Origen
"Excelente departamento amueblado y equipado a una cuadra del Museo Soumaya. 140m2, 2 recamaras, 2 baños completos, recamara principal con baño y vestidor, balcon, las recámaras tienen persianas translúcidas y Black out, cocina integral, pequeña terraza, sala comedor, 1 estacionamiento. El precio incluye mantenimiento",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-a-1-cuadra-de-plaza-carso-147401034.html,"MN 42,000","Presa Nejapa
Irrigación, Miguel Hidalgo","140 m² lote, 2 rec., 2 baños",Irrigación
"Se renta departamento sin amueblar muy amplio 120m2, 2 recámaras, 2. 5 baños, 2 lugares de estacionamiento independientes. Increíble vista, piso 15. Bodega. Vive en el corazón de Polanco, vista panorámica 180, rodeado de los mejores restaurantes, boutiques, parques y museos de la cdmx. Todo cerca para disfrutar caminando. Amenidades: piscina adultos, piscina para niños, gym, etc. (Grand Polanco) Requisitos: Mes de renta, mes de depósito y póliza jurídica (la paga el inquilino) Se aceptan mascotas. 42, 500 renta más 5, 000 de mantenimiento.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-col.-irrigacion-grand-polanco-147236651.html,"MN 42,500","Blvd. Miguel de Cervantes Saavedra 380
Irrigación, Miguel Hidalgo","120 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
Precioso departamento en Grand Polanco. 2 recamaras. 2 Estacionamientos. 2 baños. Balcón. Family. No mascotas. Disponible 5 de septiembre. Áreas Comunes del Complejo: Alberca con varios carriles de nado. Salón de usos múltiples. Gimnasio. Ludoteca y área de juegos para niños. sin amueblar,https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-precioso-departamento-en-polanco-147343020.html,"MN 35,000","Blvd. Miguel de Cervantes Saavedra
Irrigación, Miguel Hidalgo","137 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
"Tu nuevo hogar en Polanco Departamento en Av. Ejército Nacional 1135. A solo unos pasos de tiendas como Walmart, Costco y museos como el Soumaya. A pocos metros del Acuario Inbursa. Espacioso, cómodo y con excelente ubicación. Ideal para vivir en una de las mejores zonas",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-renta-147151058.html,"MN 25,000","AV. EJERCITO NACIONAL MEXICANO
Irrigación, Miguel Hidalgo","120 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
"Departamento en Colonia Irrigación, privada cerrada con vigilanciaSe encuentra entre el Costco de Polanco y la nueva Embajada Americana74 metros cuadrados de construcciónSegundo piso sin elevador, solo 6 departamentos en el edificio. 2 recamaras amplias, closets y persianas (sin amueblar) La habitación principal cuenta con baño completo y un segundo baño que comparte con visitas. Cocina abierta equipadaSala y comedor (amueblados) Cuenta con una bodega o cuarto de lavado en la azotea (con lavadora) , así como una jaula de tendido. La zona es muy segura, ya que cuenta con personal de vigilancia 24 horas en la cerrada. Esta zona cuenta con centros comerciales como Costco, Chedraui y City Market, Centros comerciales cercanos como plaza Carso, Miyana y AntaraMuseos (Soumaya y Jumex) .",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-excelente-ubicacion-en-irrigacion-147236076.html,"MN 21,500","168 PRESA TESOYO
Irrigación, Miguel Hidalgo","2 rec., 2 baños",Irrigación
"Vive en el corazón de Polanco, en el piso 15 de una torre exclusiva, vista panorámica 180, rodeado de los mejores restaurantes, boutiques, parques y museos de la cdmx. Todo cerca para disfrutar caminando.",https://www.inmuebles24.com/propiedades/clasificado/alclappa-cosmopolita.-vistas-de-ensueno.-ubicacion-inmejorable.-146979217.html,"MN 49,900","Boulevard Miguel de Cervantes Saavedra
Irrigación, Miguel Hidalgo","120 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
"Departamento en Renta amueblado. Ubicado en la Calle Lago Zurich, 272, en la Ampliación Granada, Miguel Hidalgo, Ciudad de México, Ver datos, este encantador departamento está disponible para la venta. Con 171m², cuenta con 3 recámaras family, 3 baños y cuarto de servicio con baño, ofrece un espacio ideal para vivir cómodamente, ya sea una familia, una pareja, solteros o personas de negocios. Tipo de propiedad: Departamento amueblado en renta. Dirección: Calle Lago Zurich, 272, Ampliación Granada, Miguel Hidalgo, Ciudad de México, Ver datos. Características: - Área: 168 m² - 3 recámaras. - 3 baños completos. - Family room o estudio. - Cocina equipada. - Sala y comedor. - Área de lavado. - Cuarto de servicio. - 2 lugares de estacionamiento. - Vista preciosa al Museo Soumaya. Normas: - No se permite fumar. El departamento está en Torre Botticelli del conjunto residencial de plaza Carso con increíbles amenidades: - Servicio de Alta Seguridad 24/7. - Portero y concierge. - Acceso con biométricos: Huella dactilar y reconocimiento facial. - Alberca. - Ludoteca. - Salón de adultos para eventos interior y con terraza amplia. - Gimnasio con equipos y pesas de alto entrenamiento. - Spa con Vapor, Lockers, Baños y regadera. - Terraza Roof Garden con asador y mesas de madera. Ubicación: El residencial se encuentra sobre la calle Zurich a 50m de Cervantes de Saavedra frente al teatro Telcel y el museo Soumaya. En la planta baja se encuentra la agencia de autos bmw, Mini Cooper y a un costado Mercedez-Benz. servicios cercanos: - Plazas comerciales con servicios bancarios, telefonía, tiendas de ropa de moda y de lujo, restaurantes de todo tipo de variedad, cafés, entretenimiento (cine, museos, etc. ), gimnasios, salones de belleza, hospitales, corporativos, supermercados, colegios, entre otros. Esperamos su llamada con mucho gusto. *Somos expertos en la zona de Carso, contáctenos para preguntar sobre ésta y otras opciones de departamentos.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-plaza-carso-nuevo-polanco-y-147031338.html,"MN 92,000","Calle Lago Zurich 272
Ampliación Granada, Miguel Hidalgo","171 m² lote, 3 rec., 3 baños, 2 estac.",Irrigación
"Bello departamento ubicado en Plaza Carso, Torre Rodin, Amueblado y Equipado, excelente distribucion, Inmediato a Polanco, Reforma, Periférico, Ejercito Nacional, Circuito Interior, Lomas de Chapultepec, los mejores Centros Comerciales y Corporativos, Estilo Contemporáneo, impecable, precioso departamento, excelente distribución finos acabados en madera, mármol, granito y cerámico, cocina integral abierta con barra de granito, muy iluminado, hermosa vista, amplia área social, cocina integral abierta, 02 recamaras, 02 baños, 02 estacionamientos, closets empotrados, en la recamara principal precioso y amplio vestidor, Cuarto de Lavado. Amenidades: alberca, gimnasio, salón de eventos, ludoteca, canchas de tenis, jardin, sala de juntas, Acceso directo a el centro comercial Plaza Carso. Vigilancia estricta las 24 horas. Cerca de Antara, supermercados, cines, las mejores tiendas y restaurantes. Excelente zona, céntrica y con acceso a múltiples servicios, comercios, entretenimiento y vías rápidas, acceso controlado. Excelente ubicación inmediato al restaurantes con acceso a múltiples servicios, comercios y lugares públicos, así como a una gran oferta cultural, caminando o en auto. Todos los servicios a la mano. A menos de 10 minutos (caminando): cafés, teatros, cines, club deportivo, farmacias, restaurante/bar, bancos, gasolinera, vigilancia, spa, salones y peluquerías, regalos, agencias automotrices, etc. Cerca de Corporativos, las mejores escuelas y Universidades. Una de las zonas con mayor tradición, historia y plusvalía de la Ciudad de México, segura, y con excelentes opciones para pasear y disfrutar con la familia o amigos.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-plaza-carso-2-recamaras-amueblado-acceso-directo-al-53189023.html,"MN 60,000","Lago Zurich 245
Ampliación Granada, Miguel Hidalgo","115 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
"Departamento de lujo en venta sin muebles o renta amueblado. Descubre este departamento de alto lujo en venta, con 221m², ofrece un diseño espacioso y comodidades excepcionales. Se encuentra situado en torre vip de Carso, Nuevo Polanco, Ampliación Granada, este departamento es una oportunidad para aquellos que buscan comodidad y estilo de vida contemporáneo. + Tipo de propiedad: Departamento en Venta o Renta de lujo. + Dirección: Blvd. Miguel de Cervantes Saavedra, 303, Ampliación Granada, Miguel Hidalgo, Ciudad de México, Características: - Área: 221m² - 2 recámaras amplias (posibilidad de hacer una tercera) - 3 baños completos. - 1 medio baño. - Cocina de lujo equipada con barra. - Sala y comedor amplios. - Bar con barra y sala. - Área de lavado. - Cuarto de servicio con baño completo. - 3 lugares de estacionamiento. + Normas: - Mascotas permitidas (¡Tu amigo peludo es bienvenido!) - No se permite fumar. El departamento está en Torre vip del conjunto residencial de plaza Carso con increíbles amenidades: - Servicio alta seguridad 24/7. - Portero y Concierge. - Gimnasio con equipos y pesas de alto entrenamiento. - Alberca techada y climatizada. - Jacuzzi. - Spa con vapor para H y M separados. - Biblioteca y Librería común. - Zona de Billar. - Estancia ( zona lounge para estar) ubicación: El residencial se encuentra sobre la calle Blvd Cervantes de Saavedra frente a plaza Antara, entre el parque lineal y la calle de cerrada ferrocarril de Cuernavaca. Calles importantes cercanas: Río San Joaquín, Av. Ejercito Nacional, Periférico, Palmas. Servicios cercanos: - Plazas comerciales con servicios bancarios, telefonía, tiendas de ropa de moda y de lujo, restaurantes de todo tipo de variedad, cafés, entretenimiento (cine, museos, etc. ), gimnasios, salones de belleza, hospitales, corporativos, supermercados, colegios, entre otros. Esperamos su llamada con mucho gusto. *Somos expertos en la zona de Carso, contáctenos para preguntar sobre ésta y otras opciones de departamentos.",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-venta-o-renta-en-torre-vip-plaza-carso-146122577.html,"USD 8,000","Blvd. Miguel de Cervantes Saavedra 303
Ampliación Granada, Miguel Hidalgo","221 m² lote, 2 rec., 3 baños, 3 estac.",Irrigación
"Departamento en renta amueblado. Disfruta del espacio y el estilo en este departamento de 134m² en Residencial Carso, Polanco, Torre Moliere. Este amplio departamento está ubicado en una de las áreas más dinámicas y bien conectadas de la ciudad. Un lugar ideal para quienes valoran el confort, la elegancia y un estilo de vida activo y cosmopolita. + Tipo de operación: Departamento en renta amueblado. + Ubicación: Torre Moliere, Carso, Nuevo Polanco. Características: · Metraje: 134m2. · Recámaras: 2 recámaras, principal con vestidor. · Baños: 2 baños completos y medio de visitas. · Cocina integral. · Sala y comedor amplios. · Medio baño de visitas. · Área de Lavado. · 2 cajones de estacionamiento. · Bonita vista. + Normas: - No se permite fumar. El departamento está en Torre Moliere del conjunto residencial de plaza Carso con increíbles amenidades: - Alta Seguridad 24/7. - Portero y Concierge. - Acceso con biométricos y huella dactilar. - Gimnasio con equipos y pesas de alto entrenamiento. - Alberca y chapoteadero. - Spa con vapor y baños. - Terraza. - Salón de juegos para adultos. - Centro de negocios. - Sala de juntas. - Ludoteca. - Salón de usos múltiples. - Estacionamiento de visitas. ubicación: El residencial se encuentra sobre la calle Blvd Cervantes de Saavedra frente a plaza Antara, entre el parque lineal y la calle de cerrada ferrocarril de Cuernavaca. Calles importantes cercanas: Río San Joaquín, Av. Ejercito Nacional, Periférico, Palmas. Servicios cercanos: - Plazas comerciales con servicios bancarios, telefonía, tiendas de ropa de moda y de lujo, restaurantes de todo tipo de variedad, cafés, entretenimiento (cine, museos, etc. ), gimnasios, salones de belleza, hospitales, corporativos, supermercados, colegios, entre otros. Esperamos su llamada con mucho gusto. *Somos expertos en la zona de Carso, contáctenos para preguntar sobre ésta y otras opciones de departamentos.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-carso-moliere-nuevo-polanco-y-146962873.html,"MN 70,000","Miguel Cervantes Saavedra 255
Ampliación Granada, Miguel Hidalgo","134 m² lote, 2 rec., 2 baños, 2 estac.",Irrigación
