Título,Enlace,Precio,Dirección,Características,Colonia de Origen
"Comodo departamento, muy iluminado, 74 M2, consta de 2 recamaras, baño. completo, 1 cocina con tarja, sala comedor, calentador Y tendedero, un cajon de. estaciomiento, no cuenta con elevador, esta en un cuarto piso, cerca del metro. observatorio, ubicado entre las avenidas (observatorio, viaducto Y periferico)",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-sur-146600044.html,"MN 13,000","SUR 128 100
América, Miguel Hidalgo","74 m² lote, 2 rec., 1 baño, 1 estac.",América
"Departamento en excelente ubicación, múltiples vías de comunicación Y trasporte público. Rodeado de restaurantes, tiendas de autoservicio, escuelas, hospitales, bancos, etc. Muy cerca del metro observatorio. Con muy buena iluminación, de dos recamaras con closet, baño completo con cancel, piso laminado, cocina integral. Estacionamiento para un auto Y vigilancia las 24 horas. Se aceptan mascotas pequeñas con carta responsiva. Precio de renta con cuota de mantenimiento incluida.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-iluminado-departamento-a-una-cuadra-de-av-observatorio-146906742.html,"MN 13,500","sur nº
16 de Septiembre, Miguel Hidalgo","63 m² lote, 2 rec., 1 baño, 1 estac.",América
"Departamento a 1 cuadra del Tren Interurbano en Observatorio. Depto. Interior que consta: 2 habitaciones (la principal con baño completo). 2 baños completos. Cocina integral. Sala y comedor. Área lavado. 3er piso. Roof garden privado 59 metros. Requisitos: no mascotas (aunque sean pequeñas) 1 mes de deposito. Póliza Juridica. Aval con inmueble en la cdmx. Renta: $13, 500. 00. Mtto: $700. 00. 1 Fiador con bien raíz",https://www.inmuebles24.com/propiedades/clasificado/alclappa-departamento-en-renta-con-roof-garden-privado-147346528.html,"MN 13,500","Poniente 85 6
Cove, Alvaro Obregón","120 m² lote, 2 rec., 2 baños, 1 estac.",América
"Atractivo departamento luminoso recién remodelado y con gran vista a la ciudad de México. El departamento está equipado con closet en todas las habitaciones y persianas, cocina integral nueva con parrilla. El departamento cuenta con las siguientes áreas 3 recamaras, cocina sala comedor 2 baños terraza y lugar de estacionamiento exclusivo. El edificio cuenta con seguridad las 24hs, elevador, gas estacionario, una área de tendido en el el roof y servicio de recolección de basura. No incluye servicios, y hay un costo de mantenimiento del edificio de $1000 pesos mensuales. El departamento cuenta con ubicación privilegiada ya que se puede acceder por Av constituyentes o Av observatorio se encuentra a solo 2 min del Hospital abc, observatorio y la universidad centro o del bosque de Chapultepec y a 5 min de la estación de metro Tacubaya y observatorio",https://www.inmuebles24.com/propiedades/clasificado/alclappa-increible-departamento-147259873.html,"MN 23,500","Sur 144 num 49
16 de Septiembre, Miguel Hidalgo","80 m² lote, 3 rec., 2 baños, 1 estac.",América
"Depa cerca polanco 3er piso 2 recámaras 1 baño completo barrita desayunador cocina integral cuarto de servicio integrado al depa. Estacionamiento cubierto puerta eléctrica control remoto 10, 000 mensuales incluye el mantenimiento. Ver datos, Ver datos",https://www.inmuebles24.com/propiedades/clasificado/alclappa-depa-cerca-polanco-en-3er-piso-147090298.html,"MN 10,000","General Miguel Quintana 31
Daniel Garza, Miguel Hidalgo","85 m² lote, 2 rec., 1 baño, 1 estac.",América
