Título,Enlace,Precio,Dirección,Características,Colonia de Origen
2 recámara. Remodelado. Piso de loceta. 1 estacionamiento fechado. Atrás comunes. Seguridad las 24 horas. Cerca de metro y tiendas de autoservicio. Cuarto de lavado,https://www.inmuebles24.com/propiedades/clasificado/alclappa-departamento-bien-ubicado.-147292700.html,"MN 10,000","Calzada de la Viga 210
Artes Graficas, Venustiano Carranza","63 m² lote, 2 rec., 1 baño, 1 estac.",Artes Gráficas
"Departamento en 3er nivel de 56M2 con 2 hab. 1 baño completo, sala comedor, cocina integral, espacio de lavado, 1 lugar de estacionamiento con gimnasio en el condominio, áreas comunes Y salón de usos múltiples, vigilancia las 24hrs.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-renta-147448023.html,"MN 11,000","ROSARIO CASTELLANOS
Artes Graficas, Venustiano Carranza","56 m² lote, 2 rec., 1 baño, 1 estac.",Artes Gráficas
