Título,Enlace,Precio,Dirección,Características,Colonia de Origen
"Rento en blum departamento equipado Y totalmente amueblado de 50 mts en piso A17, moderno depto de una recamara, un baño completo, sala Y comedor, cocina integral. área de lavado Y balcon. la recamara cuenta con cortinas nuevas Y black out Y cuenta con un estacionamiento. Blum tiene con todas las areas comunes mas modernas, gym, alberca, roof garden, centro de negocios, spa. Gracias, requisitos poliza gracias. claudia cano cel Ver datos.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-rento-depa-amueblado-en-blum-torre-1-santa-fe-53363081.html,"MN 22,500","PROLONGACION PASEO DE LA REFORMA 1900
Lomas de Reforma, Miguel Hidalgo","55 m² lote, 1 rec., 1 baño, 1 estac.",Lomas de Reforma
"Departamento en venta O renta lomas de reforma, lomas de chapultepec. en exclusivo edificio con únicamente 24 departamentos. con vistas privilegiadas hacia zona verde desde todo el departamento. nunca perderás esta vista por tener todo construido alrededor. 440 mts de exclusivo diseño. elevador directo al departamento, por dentro del departamento la puerta de acceso al elevador es una pieza de antigÜedad original traída de san miguel allende. sala comedor espaciosos, family, amplio estudio, medio baño de visitas. 3 recámaras con baño Y vestidores, la recámara principal tipo suite con área separada de sala U oficina, gran baño Y dos vestidores. encuentras en el departamento varios closets Y espacios para tener todo guardado en orden. cocina integral espaciosa con isla, dos grandes alacenas, área de lavado ventilada, cuarto de servicio. 6 lugares de estacionamiento. 1 bodega. áreas comunes: gran alberca techada, gym equipado con aparatos de última generación, salón de adultos Y juntas, cancha de tenis, jardines con juegos infantiles, amplio jardín con asador, salón de fiestas con acceso separado. Precio: $1, 800, 000 usd. cuota de mantenimiento: $41, 000 mensuales. renta: $160, 000 incluido mantenimiento. Los gastos e impuestos de escrituración y cargos relacionados por algún tipo de crédito no están incluidos en el costo de venta, así como el mobiliario, electrodomésticos y arte que se muestran en las fotografías. Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con el asesor inmobiliario y los propietarios del inmueble. Todas las medidas del inmueble aquí mencionadas son meramente orientativas y aproximadas, las medidas exactas serán las que se expresen en el título de propiedad de cada inmueble. La publicación de la presente información no representa una oferta pública por lo que toda transacción debe de hacerse de forma personal y para poder ser valida requiere de la autorización expresa de los propietarios del inmueble. La documentación pertinente al inmueble está a disposición para ser revisada previo a la operación de compraventa. En la renta Los servicios de agua, luz, telefonía fija, internet o cualquier otro servicio no están incluidos en el monto de renta. Eb-jn4952",https://www.inmuebles24.com/propiedades/clasificado/veclapin-venta-o-renta-departamento-exclusivo-lomas-de-63626206.html,"MN 140,000","AVENIDA PASEO DE LA REFORMA
Lomas de Reforma, Miguel Hidalgo","440 m² lote, 3 rec., 3 baños, 6 estac.",Lomas de Reforma
"Se renta departamento de una recamara amplia con vestidor y baño completo, sala, comedor y cocina completa. Cuenta con una terraza compartida rodeada de arboles y plantas ideal para poder hacer home office o tener alguna reunión social. El departamento se encuentra en una calle exclusiva y cuenta con seguridad 24/7 de casetas de policía. La calle es muy tranquila y céntrica. Clave interna: D1297st. * Los precios publicados y la disponibilidad pueden cambiar sin previo aviso, se recomienda contactar y verificar con la inmobiliaria. * Consulta el Aviso de Privacidad en nuestra página oficial.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-lomas-de-reforma-miguel-145696603.html,"MN 20,000","ALCAZAR DE TOLEDO
Lomas de Reforma, Miguel Hidalgo","90 m² lote, 1 rec., 1 baño",Lomas de Reforma
"Bonito Departamento en Renta con Terraza de dos pisos, en la parte de arriba consta de 2 recamaras, Family Room y un baño completo, en la parte de abajo tenemos la estancia, sala y comedor, cocina abierta, area de lavado, el baño de visitas y una terraza muy agradable.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-de-departamento-en-alcazar-de-toledo-146584167.html,"MN 38,000","Alcazar de Toledo
Lomas de Reforma, Miguel Hidalgo","180 m² lote, 2 rec., 1 baño",Lomas de Reforma
"Hermosos departamentos recién hechos desde 21, 000 pesos más mantenimiento en bosque de ciruelos 180. Ideal para personas jóvenes e independientes, ejecutivos. ¡Instalaciones y acabados nuevecitos! , 6 Departamentos desde $21, 000 pesos más mantenimiento, iluminados tipo estudio piso 8 de 70 metros cuadrados habitables mas una bodega grande y más áreas común, 1 recamara, cocina integral abierta, closet, 1 baño, área de lavado, bodega, 1 estacionamientos. Edificio con lobby, 3 elevadores, y entrada de estacionamiento por Ciruelos y Abetos. Cuenta con amplia salida de emergencia y escaleras de servicio. Se encuentra en el nivel 8 por lo que el lobby y la salida principal del edificio queda a solo un piso. ¡conócelos! , seguridad las 24 hrs los 365 días del año. Muy cerca de Plaza Duraznos y Plaza Bosques a 300mts, tiendas, restaurantes, gimnasios, club de raqueta, bancos, cine, avenidas sin tráfico, todo cerca de ti. El costo por departamento amueblado es más alto es de $22, 500 pesos más mantenimiento. (incluye los servicios de agua, luz e internet). ¡Llámanos!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamentos-nuevos-62208524.html,"MN 21,000","Bosque de Ciruelos , Bosque de las lomas
Bosque de las Lomas, Miguel Hidalgo","70 m² lote, 1 rec., 1 baño, 1 estac.",Lomas de Reforma
"¡¡hermosas vistas verdes, amplios Y comodos espacios, agrables areas comunes!! Espacios: • Estancia• Comedor• Antecomedor• Cocina integral• Sala de tv (con posibilidad de acondicionar) • Baño de visitas• Closet de Visitas• Recámara principal con vestidor y baño completo• 2 recámaras secundarias con vestidor y baño completo cada unaServicios: • Área de lavado• Cuarto de Servicio con closet y baño completo• 3 Lugares de estacionamiento (1 independiente y 2 uno atrás del otro) acabados: Metraje habitable 300m²áreas comunes: Alberca, gimnasio, jacuzzi, vestidores y vapor, salón de fiestas con baños, agradable jardín con juegos infantiles y asadorVigilancia 24/7Mantenimiento mensual $10, 000. 00 pesos, incluido en la rentaUbicado; inmediato a Paseo de los Laureles, Pabellón Bosques, a 10 minutos de Interlomas, Santa Fe, muy cerca de Colegios, Universidades, Hospitales y zonas comerciales(msa) denh3018Código EasyBroker: eb-tr8614Código gizp: Aviso de Privacidad: Next Home, con domicilio en Av. Noche de Paz No. 49, Local 6 “A”, Colonia Granjas Navidad, Alcaldía Cuajimalpa, Ciudad de México Ver datos, México, es Responsable del tratamiento y uso de sus datos personales. Sus datos personales serán utilizados para las siguientes finalidades: Proveer los servicios solicitados y/o contratados. Responder a sus requerimientos de información, atención y servicio. Evaluar la calidad del servicio que le brindamos. Archivo de registros y expediente de la relación contractual para seguimiento de servicios futuros. Gestión Financiera, facturación y cobro. Dar cumplimiento a las obligaciones y compromisos que hemos contraído con Usted. Usted puede conocer nuestro Aviso de Privacidad integral en nuestra página web",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-bosques-de-las-lomas-147038028.html,"MN 65,000","Renta Departamento Bosques DE LAS Lomas
Bosque de las Lomas, Miguel Hidalgo","300 m² lote, 3 rec., 3 baños, 3 estac.",Lomas de Reforma
"Un espacio excepcional y exclusivo en un condominio privado en Lomas Altas sumergido en el bosque con espacios, alturas, vistas y privacidad absoluta. Casi 800m2 de un espacio icónico hecho por el arquitecto Gustavo Valdez quien se destaca por su estilo industrial y único. Su concepto es recuperar objetos viejos y reutilizarlos, reciclando las antigüedades en objetos funcionales como mesas, lámparas, sillas y puertas. Es un artista que transforma desechos industriales en obras de arte. Tenemos 4 recamaras con personalidad y baño que se vuelven una escultura. Un familly que se convierte en cine, una sala, comedor y bar que se integra a la increíble cocina en el momento que quieras. Es un loft gigante con áreas definidas y llenas de piezas, artículos y obras de arte para ver, disfrutar y utilizar logrando un estilo de vida de onda, industrial, newyorkino cool y elegante. Un deck espectacular rodeado de diferentes texturas y colores de naturaleza que llenan de energía y armonía el ambiente y los momentos. Es una terraza que recorre desde la sala hasta la recamara principal teniendo acceso directo de todos los diferentes espacios de la casa a ella, inmersa en el bosque y metida entre platas salvajes y arboles frondosos. Este departamento es un espectáculo visual. EasyBroker id: eb-kx9342",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-lomas-altas-141-64535353.html,"USD 14,000","Paseo de Lomas Altas
Lomas Altas, Miguel Hidalgo","697 m² lote, 4 rec., 4 baños, 6 estac.",Lomas de Reforma
"En venta exclusivo ph en uno de los conjuntos más privilegiados en Bosque de las Lomas, Torre Bernardi, 780 m2 de superficie, elevador al piso, gran recibidor, estancia muy amplia con espacio para dos salas, área para mesa de juegos y comedor para 12 personas, desayunador, sala de T. V. , dos baños de visitas en ese piso, tres recámaras con baño y vestidor, los tres vestidores muy grandes, el ph cuenta con un segundo piso donde hay un increíble salón con bar con baño de vistas y terraza, especial para reuniones. Todo el departamento tiene una vista panorámica muy bonita a Bosque de las Lomas. El área de servicio está muy bien distribuida con cuarto de lavado y dos cuartos de servicio. Estacionamiento para seis coches. Áreas comunes con salón de fiestas, alberca, jardín y cancha de pádel. Estricta vigilancia 24hrs.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-bosque-de-las-lomas-torre-147345339.html,"MN 150,000","PROLONGACION BOSQUES DE REFORMA
Bosque de las Lomas, Miguel Hidalgo","600 m² lote, 4 rec., 4 baños, 6 estac.",Lomas de Reforma
"Se Vende o se Renta departamento con increíble vista verde en calle cerrada en muy excelente estado de conservación,. Tiene espacios muy amplios, lo que lo hace muy funcional y cómodo. Consta de 410m, 3 recámaras con vestidor y baño, baño de vistitas, aplia estancia, family, antecomendor, cocina con granito, cuarto de servicio con baño y área de lavado amplios. Cuenta con excelentes amenidades como jardín muy grande, juegos, alberca, solarium gimnasio, ludoteca, pequeña cancha para tiros de basket, salón de fiestas. Vigilancia 24 hrs. Mantenimiento incluido en la renta. Ofrecemos un excelente servicio de principio a fin. - Nos ocupamos de todo el proceso de principio a fin, desde la negociación, hasta la escrituración y la entrega de la propiedad. ________________________________. Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles. Los gastos e impuestos de escrituración no están incluidos en el costo de venta, Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. La publicación de la presente información no representa una oferta pública por lo que toda transacción debe de hacerse de forma personal de acuerdo con las prácticas comerciales de la inmobiliaria y para poder ser valida requiere de la autorización expresa de los propietarios de los inmuebles.",https://www.inmuebles24.com/propiedades/clasificado/veclapin-venta-o-renta-departamento-bosques-de-las-lomas-r-145447510.html,"MN 60,000","Bosque de Tejocotes
Bosque de las Lomas, Miguel Hidalgo","410 m² lote, 3 rec., 3 baños, 3 estac.",Lomas de Reforma
"Hermoso departamento tipo Loft, un espacio que tiene todo lo que necesitas para un descanso agradable, incluso para quienes trabajan Home Office contamos con áreas verdes que bien pueden disfrtuarse para trabajar, leer, o simplemente relajarse. El departamento esta listo para habitarse, cuenta con un área de habitación con vestidor, baño, sala y área de cocina. El departamento es interior no se percibe el ruido alguno, es ideal para una persona o pareja. El precio de renta incluye pago de agua y mantenimiento",https://www.inmuebles24.com/propiedades/clasificado/alclapin-loft-en-renta-147287138.html,"MN 28,500","Av. Paseo de la Reforma. Lomas Altas
Lomas Altas, Miguel Hidalgo","80 m² lote, 1 rec., 1 baño, 1 estac.",Lomas de Reforma
