Título,Enlace,Precio,Dirección,Características,Municipio de Origen
"¡Excelente opción en Coyoacán! Este departamento en Hacienda de Coyoacán, ubicado en la calle Rancho Estopila, es un hogar ideal para aquellos que buscan comodidad y tranquilidad en una zona estratégica de la ciudad. Con 2 recámaras amplias y cómodas, 2 baños completos y 1 cajón de estacionamiento independiente, este departamento ofrece todo lo que necesitas para vivir con estilo. La ubicación en Coyoacán es perfecta, ya que se encuentra en una zona tranquila y bien comunicada, lo que te permite acceder fácilmente a todos los servicios. Cerca de Coapa y de avenidas como Calzada del Hueso, Bombas, Miramontes y Periférico. La renta mensual de $24, 000 pesos es una excelente opción para parejas o pequeños grupos que buscan un hogar cómodo y bien ubicado en una de las zonas más emblemáticas al sur de la Ciudad de México. ¡No te pierdas la oportunidad de hacer de este departamento tu hogar!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-haciendas-de-coyoacan-147627860.html,"MN 24,000","Rancho Estopila, Hacienda de Coyoacán
Haciendas de Coyoacán, Coyoacán","166 m² lote, 2 rec., 2 baños, 1 estac.",Coyoacán
Hermoso departamento muy iluminado Y con buena ubicación que consta de: 2 recamaras con closet. sala/comedor. cocina integral. 1 baño. 1 lugar de estacionamiento. vigilancia las 24 hrs. solo una mascota pequeña. la renta ya incluye mant.,https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-calle-clavel-14-56875129.html,"MN 12,500","CLAVEL #14 COL. CANDELARIA COYOACAN
La Candelaria, Coyoacán","80 m² lote, 2 rec., 1 baño, 1 estac.",Coyoacán
"Departamento en renta en Coyoacán, en una privada con áreas verdes, doble seguridad y un club con alberca y gimnasio. Caracterisiticas: Distribución en 2 niveles. Sala–comedor amplia. Cocina funcional y cómoda. 3 recámaras. 2 baños completos + 1 medio baño. Área de lavado. Bodega pequeña para almacenamiento. 2 estacionamientos. Estacionamiento para visitas. Pet friendly: se aceptan mascotas pequeñas. En el edificio: Elevador. Interfón. Seguridad reforzada. Ubicación privilegiada en Coyoacán: Privada segura, cerca de comercios, servicios y vías principales, pero lo suficientemente apartada para garantizar tranquilidad. Muchos árboles y ambiente tranquilo. Acceso al club privado cuotas preferenciales. Mantenimiento incluido. Agenda tu cita.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-coyoacan-rinconada-coyoacan-147394075.html,"MN 26,500","Cruz Verde 81 Torre
Pueblo de los Reyes, Coyoacán","148 m² lote, 3 rec., 2 baños, 2 estac.",Coyoacán
"Renta departamento! Yama punta museo de 2 recamaras, 78M2, 2 baños completos, area de lavado, 2 estacionamientos, incluye bodega de 5M2, piso 7. renta: $20, 000 incluye mantenimiento. se aceptan mascotas. inormes Ver datos. no asesores",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-de-2-recamaras-78-m-sup2--en-yama-147386186.html,"MN 20,000","AV DIVISION DEL NORTE 3572
San Pablo Tepetlapa, Coyoacán","78 m² lote, 2 rec., 2 baños, 2 estac.",Coyoacán
"Hermoso departamento con jardín privado – A 1 cuadra del metro taxqueña. 80 m² ️ 1 habitación. 1 baño. 1 lugar de estacionamiento que no se estorba con nadie. Jardín privado. Precio de renta: incluye todo: agua, luz, gas, internet. • 1 persona: $17, 000. • 2 personas: $18, 000. Se acepta mascota pequeña. Requisitos: • 1 mes de renta. • 1 mes de depósito. No pedimos aval, ni fiador, ni pagos extra.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-con-jardin-privado-incluye-todos-los-147618448.html,"MN 17,000","Coyoacán
Coyoacán, Ciudad de México","80 m² lote, 1 rec., 1 baño, 1 estac.",Coyoacán
"Departamento con excelente iluminación, ubicado en la planta alta de una casa con acceso independiente, el inmueble se ubica en una calle cerrada que cuenta con portón eléctrico. Dispone de dos recámaras, la principal con closet, baño completo y un pequeño balcón. La segunda recámara es amplia y dispone de baño completo en pasillo. Cuenta con cocina integral y estancia de buen tamaño. A la entrada de la casa dispone de dos espacios para estacionamiento. Departamento con muy buena ubicación, se encuentra entre Canal de Miramontes y Calzada de Tlalpan, cercano a parques, escuelas y al metro Taxqueña, diversas vías de acceso con circulación fluida. No se aceptan mascotas.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-con-excelente-iluminacion-147456208.html,"MN 16,000","Retorno 707 20
El Centinela, Coyoacán","70 m² lote, 2 rec., 2 baños",Coyoacán
"Con una ubicación por demás privilegiada, (sobre Avenida Pacífico, muy cerca de las Avenidas Taxqueña, División del Norte, Miguel Angel de Quevedo y Calzada de Tlalpan), el departamento presenta un estupendo estado de conservación. Se encuentra en el tercer piso del Condominio y consta de sala, comedor, cocina, cuarto de servicio con baño en su interior, tres recámaras con clóset y dos baños completos, uno de los cuales se encuentra al interior de la recámara principal, en adición de 2 cajones de estacionamiento cubiertos. Tenemos por supuesto Política Amigable con las Mascotas!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-precioso-departamento-en-renta-147590078.html,"MN 23,000","Avenida Pacífico 195
Pueblo de los Reyes, Coyoacán","100 m² lote, 3 rec., 2 baños, 2 estac.",Coyoacán
"Renta departamento en edificio pequeño, con facil acceso al periferico direccion norte, ubicado en 2ª piso, cuenta con amplia sala comedor, cocina con area de lavado, 2 recamaras cada una con baño, un cajón de estacionamiento independiente, la renta incluye mantenimiento.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-cantil-de-coyoacan-cerca-gran-sur-147546544.html,"MN 18,000","Tierra 15
Cantil del Pedregal, Coyoacán","1 m² lote, 2 rec., 2 baños, 1 estac.",Coyoacán
"Se renta Departamento en preciosa privada tranquila y segura con las siguientes características: - Estudio con entrada independiente. - Sala-comedor amplia. - Recámara unida a la estancia. - Cocina equipada. - Baño completo. - Área de lavado. Ubicado en pleno Centro de Coyoacán, rodeado de cafés, parques y vida cultural, con excelente accesibilidad. Ideal para quienes buscan un espacio cómodo, funcional y con encanto en una de las zonas más emblemáticas de la cdmx. $18, 000 + 1, 500 de mantenimiento. **solo trato directo**",https://www.inmuebles24.com/propiedades/clasificado/alclappa-hermoso-departamento-en-centro-de-coyoacan-147252461.html,"MN 18,000","San Francisco Figuraco
Villa Coyoacán, Coyoacán","85 m² lote, 1 rec., 1 baño",Coyoacán
"Se renta amplio y bonito departamento de 3 recámaras en Coyoacán, Ciudad de México. Ubicado en planta baja de bonito condominio: 3 recámaras, 2 baños y un cajón de estacionamiento. Precio: $17, 500 con mantenimiento incluído. El pago de servicios: luz, agua y gas es independiente. Requisítos: pago de 1 mes de renta como depósito en garantía, 1 mes de renta por adelantado y pago de fianza jurídica anual con valor de $5, 800. Documentación: Identificación oficial, comprobantes de ingresos (recibos de nómina o estados de cuenta bancarios de los 3 últimos meses), aval u obligado solidario. Informes WhatsApp: Ver datos",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-venta-de-3-recamaras-en-coyoacan-cdmx-147517689.html,"MN 17,500","Prolongación Santa Tecla 551
Coyoacán, Ciudad de México","90 m² lote, 3 rec., 2 baños, 1 estac.",Coyoacán
"Renta departamento! Yama punta museo de 2 recamaras, 78M2, 2 baños completos, area de lavado, 2 estacionamientos, incluye bodega de 5M2, piso 7. renta: $20, 000 incluye mantenimiento. se aceptan mascotas. inormes Ver datos. no asesores",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-de-2-recamaras-78-m-sup2--en-yama-147620980.html,"MN 20,000","Avenida División del Norte 3572
San Pablo Tepetlapa, Coyoacán","78 m² lote, 2 rec., 2 baños, 2 estac.",Coyoacán
"Penthouse en Renta o Venta – División del Norte, Coyoacán | Roof Garden Privado y Vistas Panorámicas. Vive en uno de los barrios más emblemáticos y con mayor plusvalía de la cdmx. Este exclusivo Penthouse ofrece diseño moderno, amplitud y un roof garden privado único para disfrutar cada día al aire libre. Características principales: 84 m² interiores perfectamente distribuidos. 2 recámaras con clósets de gran capacidad. 2 baños completos. Cocina equipada y área de lavado. Estancia amplia, luminosa y ventilada. Lo que lo hace especial: Roof Garden privado de 70 m² con vista despejada, ideal para reuniones, asados o simplemente relajarte en un ambiente exclusivo. Ubicación privilegiada: En División del Norte, a minutos de Viveros y del centro de Coyoacán. Fácil acceso a avenidas principales, zona segura y con excelente calidad de vida. Listo para estrenar. Una oportunidad única de inversión o para disfrutar un estilo de vida excepcional en Coyoacán. Agenda tu visita hoy mismo.",https://www.inmuebles24.com/propiedades/clasificado/veclapin-ph-depto-renta-division-del-norte-y-pacifico-2rec-2est-147549913.html,"MN 25,500","Avenida División del Norte 3275
La Candelaria, Coyoacán","150 m² lote, 2 rec., 2 baños, 2 estac.",Coyoacán
"¡Descubre tu Nuevo Hogar en la Tranquila y Céntrica Colonia Olímpica, Coyoacán! Esta espectacular casa en renta amueblada o sin amueblar te ofrece un estilo de vida único, con una combinación perfecta de amplitud, luminosidad y excelentes acabados en todos sus rincones. Ubicada en una zona privilegiada de Coyoacán, disfrutarás de la tranquilidad de un entorno residencial, sin alejarte de la comodidad y accesibilidad de la vida urbana. Características Destacadas de la Propiedad: Diseño Moderno y Funcional: Diseñada en desniveles y con techo de doble altura, esta casa ofrece un ambiente contemporáneo y elegante que te hará sentir en un verdadero oasis urbano. Espacios Amplios y Versátiles: Con sala, comedor, desayunador, alacena, cuarto de tv y un acogedor jardín privado de 200 m2, tendrás todo el espacio que necesitas para vivir y disfrutar en familia. Recámaras Espaciosas y Cómodas: La casa cuenta con 3 recámaras, cada una con su propio baño completo y aire acondicionado, brindándote el máximo confort y privacidad. Áreas de Servicio Completas: Además de las áreas sociales, la propiedad incluye un despacho, cuarto de servicio con baño completo, cuarto de lavandería y una práctica bodega, garantizando que todas tus necesidades estén cubiertas. Jardín Privado: Disfruta de momentos de relajación al aire libre en el amplio jardín privado, un oasis verde que te brindará paz y tranquilidad en medio de la ciudad. No pierdas la oportunidad de vivir en esta espectacular casa cerca de Gran Sur y de la unam: tendrás acceso a una amplia variedad de tiendas, restaurantes, cines y entretenimiento para toda la familia. Disfruta de una experiencia de compras y diversión sin igual sin tener que ir muy lejos de tu hogar. Contáctanos hoy mismo para programar una visita y descubrir todas las maravillas que este hogar tiene para ofrecerte. ¡Te esperamos para ayudarte a encontrar tu lugar ideal!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-casa-en-renta-en-col-pedregal-de-carrasco-cerca-de-145666935.html,"MN 59,000","Amsterdan
Pedregal de Carrasco, Coyoacán","305 m² lote, 3 rec., 4 baños, 2 estac.",Coyoacán
"Estudio amueblado en coyoacan. * Cocina integral. * Barra desayunadora con dos bancos. * Baño completo. * Sofá (futón matrimonial) * Espacio de trabajo con tv y bocina. * Cama matrimonial con cajones inferiores * Clóset. * Excelente ventilación y mucha luz natural. *no mascotas. ¡Excelente Ubicación! En el corazón de Coyoacán y a: * Una cuadra del Parque de los Viveros. * Ocho cuadras del Zócalo de Coyoacán (cerca de la acción pero con la tranquilidad de vivir sin ruido) * Excelente acceso (a dos cuadras de Rio Churubusco y a cinco del metro Coyoacán) * Cerca de mercados (Sumesa, Mercado de Coyoacán), centros comerciales (Mitikah, Centro Coyoacán), cines (Cineteca Nacional), escuelas, hospitales, museos, restaurantes y todo tipo de servicios (pues todo es accesible caminando).",https://www.inmuebles24.com/propiedades/clasificado/alclapin-estudio-en-coyoacan-147647873.html,"MN 14,000","Francisco Javier Mina 77
Del Carmen, Coyoacán","40 m² lote, 1 rec., 1 baño",Coyoacán
